"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Uruguay","URY","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","191463599.994869","191754649.9925","202874029.994871","186186759.995103","186682639.995103","179141119.995574","177305339.995814","162627199.993494","193197099.996191","185037199.995279","186225179.995286","204611270","298511509.59224","497496325.98924","740015365.48787","554864632.39836","653764389.29629","912237646.6","1175048398.9719","2017848445.35762","2401057598.74732","1778310191.9348","1422106518.09543","1199578044.9869","941548075.197382","1030643954.38668","1499847211.1","1793011886.2","1602322591","1547554233.6","1445585560.8","1135960001.8","1185192250","1422523173.96","1621668177.07085","1813383865.85538","1892122033.13052","2067120124.06937","2586514097.42083","2603646474.45173","2775536603.28495","3099292342.31497","772025410.29872","2086675964.23272","2512109314.18963","3078376720.79682","3090608690.393","4121414263.23932","6360194480.45666","8037871786.91156","7655536745.16627","10301680016.6606","13604619951.9338","16280547525.4655","17554715109.2235","15633854135.7178","13471668902.7798",
"United States","USA","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","19664163997.9365","18825529998.3101","17252463898.4768","16878647998.5194","16725493598.7886","15498323198.9941","14953446599.2962","14898991999.2351","17857179998.3989","17031415997.3376","15236515796.8978","14831060780.3158","20573758864.5689","33703599365.2469","55700252988.5477","43154979469.116","44162122749.8222","53374354617.3","69447953384.2002","143259219266.981","171412596074.818","123907277003.739","143444690815.116","123109971142.895","104855944422.537","117982002381.884","139883810460.3","161738438957.4","144176880890","168583504571.2","173093603546.4","159272835959.1","147525798750","164620194560.72","163590615727.215","175995515363.47","160660248052.918","134836014670.108","146006229280.972","136450057505.604","128399558849.404","130076681861.118","157762834846.954","184024327169.699","190464849517.015","188259191182.4","221088707676.236","277548957725.67","294045678443.879","404098902069.071","488928295252.8","537267272427.958","574268090541.4","448508967142.092","434416453479.958","383728469502.453","405942340674.236",
"Uzbekistan","UZB","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Vincent and the Grenadines","VCT","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","","","","","","","","","","","","4658148.14819336","4810000.00003052","5256296.29632568","8901851.85189819","7270066.79633672","9004964.37030288","4783093.29997","5696901.99964","12820000","13800000","25832231.9","20220000","21820000","22770000","26490000","22684304.3","33381250","31510400.4","31254261.88435","29831251.49514","30186057.6914","31188953.766","38765937.78465","42584156.20377","55179039.38177","61439397.2345","53198486.8493867","51191683.941413","74981668.5229056","69511996.5967996","78691579.9100593","86976852.8913148","83690185.6462411","87815451.1983518","112702051.958142","89626361.9779499","111021926.223272","135096712.299432","157371375.968024","166009601.66881","192255788.38612",
"Venezuela, RB","VEN","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","615485999.95103","581328999.96249","583412199.95103","745526799.95103","832985199.95103","819985199.95103","778787399.92603","873901999.91603","1000928999.90783","935071999.89957","1046548899.82443","1584137696.30585","2031777731.7708","3193882840.77034","8119250193.47876","9970589904.47181","9630262190.34842","9602433755.2","8608720393.44502","13187811133.2242","13359611730.3403","12719729048.2692","11814613126.6075","12014830256.2862","12434221296.2885","13998196224.0039","10917152941","11510454491","7793016077","8701843656","12732617595.4","14718563056.1","13381433125","13692655079.68","12459341731.0803","10715243820.4892","16019846044.3877","17703782310.5818","14728842116.4364","15110149453.7089","15898851921.2386","12264400292.5585","12106509757.7122","20820559950.8499","23408050959.7371","29802941964.5911","36715127515.0724","33759219458.1773","43065463228.9658","34317955647.7585","29665461756.7409","27934662155.3634","29468789445.459","20275218555.42","21454906878.6789","15625328690.4831","",
"British Virgin Islands","VGB","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1323681941.55773","1735897815.15799","1985854197.5368","2002261894.69596","3326147670.92666","3416511105.64043","3674565625.11627","4121051660.40048","6224181087.44839","7041460610.34192","9050561633.91108","13384067980.1732","23479392788.6664","23890250552.5391","16447103982.9902","12466599340.405","13539120120.3737","25573282261.8762","25893489895.98","34189370165.8009","28250254805.3084","36527290572.8838",
"Vanuatu","VUT","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","8462712.56488038","5668635.0759529","6594650.49841","8086950.7","10610266.59827","21419510.1","40174521","40670287","35081461.6","37691812.6","39836946","42458750","45586198.4","43576135.1335","48289730.84224","43923923.4604","37303884.66775","44669055.60899","41353792.7928","38922827.41693","37658100.42035","36521974.14432","43816495.61692","61813738.86102","67197569.12011","104661387.7356","119623141.16475","115230051.57625","148612897.787726","161382116.242141","173789338.251223","182228491.25615","179199342.611984","183998614.771142","269167133.913859","",
"World","WLD","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Samoa","WSM","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","5680000","3570000","2730000","2160000","3060000","5150000","5220000","6410855.59964","4528854.69943","5077619.49943","5957879.49943","6386826.39996","5240000","9126441.3","4782111.59996","4820000","2770000","3281639.59999","3481031.09999","7229249.49959","10557031.5","14020984.19999","23746320.1","37198444.6","49196965","55066195.2","69045300.2","67807726.6","57646250","50705980.08","50800691.51785","55312685.34259","60804930.83244","64205874.64125","61422658.12341","68199380.32953","63657907.05813","56635260.30738","62493658.7296","83909635.87472","86133755.88047","77256914.49443","75906867.4352","90264705.117","81946111.38902","144476850.52025","188969889.77294","146371706.30357","148170914.02336","150162481.72","121285178.25772","122492830.01411","99306818.5713",
"Kosovo","XKX","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","951725447.591793","892061190.236951","830206163.102964","846409246.43499","741536734.99258","958922002.57292","957098881.598852","782797188.660484","799187420.575977","769907975.228129",
"Yemen, Rep.","YEM","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","441445683.8","696933248.2","337116250","164809061.18","273977740.6652","638374646.57398","1035696323.4396","1217640694.41025","1009918951.92165","1485966348.43814","2913976541.78714","3671925618.91828","4427672539.93472","5007811167.11174","5686685149.30813","6141048089.08483","7543297610.10423","7757119856.42956","8154861549.13045","6989929485.63172","5938627911.36116","4525489510.95603","6150781026.0325","5344296890.33106","","","",
"South Africa","ZAF","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","272203999.96991","394839499.99999","647247499.94825","774939999.9445","706829199.94608","600866799.95035","834477999.93178","781747999.92334","1716028999.90433","1404631999.81498","1056681099.89144","777286109.919","1772585062.38125","2580499945.91804","3780673401.87908","2978267557.15658","2132510063.25849","2019343633.4","2635700563.26073","5569820181.9746","7888263026.93469","4359000531.37729","3944051200.89333","3794711356.90274","2510957182.99264","1897240194.19949","2254162463.8","3462962832.2","2203670974","2194854116","2582983162.4","3186551428.9","3207728531.77203","2879214932.62455","3294868537.48245","4463556744.26672","2341014437.17181","5957312958.15679","5508053977.7814","7496680028.7033","7702061615.024","7626856966.40333","7816784146.87974","8154088985.18713","14886244244.0464","20624461669.1786","25593361010.2582","32919404062.6823","34070371701.6817","39602643636.2987","43819537259.8246","48748267721.6273","50688078607.1102","49708176470.6712","49121577905.7977","45887064632.0386","47180123831.0937",
"Zambia","ZMB","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","203871759.996537","217613969.996397","187327599.993387","201207699.993377","369381599.990877","514838709.971917","285817837.36206","171375427.79982","207974126.99998","195695677.48835","165564775.18428","115298662.78084","94022852.7","96515814.78788","191063132.59578","206121500","142426412.78482","157342394.985283","137306438.99998","54826402.099998","201091984.19999","71497163.8","110764773.2","139360164","123043283.2","201213453.2","192407808.6","","192326097.64","268127772.1864","222702306.20327","222709091.96676","239085489.16525","69382433.13906","45429575.6005","244824169.01979","183446883.04081","535132681.1344","247729406.86461","337106269.20412","559788556.26481","719716894.88","1089952034.0015","1095608611.976","1892077499.51751","2093751340.39936","2324019792.04019","3042223892.99896","2683813721.84055","3078364086.01179","2967626533.70136","2352718535.74022",
"Zimbabwe","ZWE","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","","87074889.999369","89052799.999136","37213799.999198","56120399.999198","59433759.998952","41695710","97094800","208907500","164413000","129177750","112348750","97632400","184406000","432020000","419235500","354712766.79117","320466130.793326","300443272.99386","259960293.499304","345468112.38678","316314873.3","370440171.4","340678143","274210788","295117985.2","295014164.5","404469000","628149930.7","585403254.2612","887899731.76141","834393916.20848","383550560.03425","309771243.16273","480423299.85713","321301859.3658","119459329.34281","131685656.7288","136092039.32715","234290934.81595","97191585.98234","154593586.118","163198334.813485","81875982.9757434","821890908.74856","731778237.8717","660229985.49211","575552821.38196","474968787.673","363833265.28051","434586032.1261","",
